seg_route_from,seg_route_to,seg_cabin,seg_dep_time,pax_fcny,pax_tax,emd_lable2,gender,age,residence_country,nation_name,cabin_hf_cnt_y3,cabin_f_cnt_y3,cabin_hy_cnt_y3,cabin_y_cnt_y3,cabin_c_cnt_y3,seat_window_cnt_y3,seat_walkway_cnt_y3,seat_middle_cnt_y3,seat_safe_cnt_y3,prebuy_d_cnt_y3_d99,prebuy_i_cnt_y3_d99,flt_cnt_y3,dist_cnt_y3,flt_nature_cnt_y3,cabin_upgrd_cnt_y3,select_seat_cnt_y3,dist_d_cnt_y3,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hd_cnt_y3,cabin_hi_cnt_y3,flt_leg_cnt_y3,flt_leg_i_cnt_y3,flt_leg_d_cnt_y3,cabin_f_cnt_y3.1,cabin_c_cnt_y3.1,cabin_y_cnt_y3.1,cabin_upgrd_cnt_y3.1,cabin_fall_cnt_y3,flt_bag_cnt_y3,tkt_3y_amt,tkt_avg_amt_y3,tkt_d_amt_y3,tkt_i_amt_y3,tkt_all_amt_y3,tkt_avg_amt_y3.1,mdl_mcv,mdl_lost_idx,mdl_influence,mdl_loyal
PVG,SYD,Y,2017/12/9 20:20,662.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/13 0:05,605.0,150.26,0,M,0,中国,0,0,0,13,0,0,0,59,3,0,0,34,0,705910,86,0,0,0,705910,705910,0,0,86,86,0,0,0,0,0,0,64,109466.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/25 0:05,533.0,169.86,0,M,0,中国,0,0,0,2,0,0,0,2,0,0,2,2,0,19122,4,0,0,0,17400,19122,0,0,4,2,0,0,0,0,0,0,4,2759.94,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/23 0:05,554.0,169.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/10 0:05,1300.0,415.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/8 20:20,560.0,150.26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23488,4,0,0,0,21558,23488,0,0,4,3,0,0,0,0,0,0,4,6678.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/28 0:05,300.0,170.16,0,0,21-30,0,中国,0,0,0,4,0,1,0,0,0,0,0,8,0,0,0,0,2639,0,0,0,0,0,0,4,0,0,4,0,0,0,0.0,620.13375,470.75,4490.32,4961.07,620.13375,50,0,0.0,0
PVG,SYD,Y,2018/3/5 0:05,300.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/24 20:20,1009.0,150.26,0,0,21-30,0,中国,0,0,0,10,1,9,0,0,0,0,0,14,0,0,1,0,7327,0,0,0,2,0,0,6,0,1,10,1,0,0,0.0,2659.961429,4540.0,32699.46,37239.46,2659.961429,80,0,27.63618261,0
PVG,SYD,Y,2018/1/23 0:05,790.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/1 20:05,240.0,249.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/4/8 20:20,832.0,149.96,0,M,51-60,中国,中国,0,0,0,5,0,3,1,1,0,0,3,5,43502,5,0,0,0,43502,43502,0,0,5,5,0,0,0,5,0,0,5,14351.29,2870.258,0.0,14351.29,14351.29,2870.258,130,0,25.18449681,0
PVG,SYD,Y,2018/4/8 20:20,832.0,149.96,0,F,51-60,中国,中国,0,0,0,4,0,1,3,0,0,0,2,4,34801,4,0,0,0,34801,34801,0,0,4,4,0,0,0,4,0,0,4,9581.29,2395.3225,0.0,9581.29,9581.29,2395.3225,50,0,38.54674938,0
PVG,SYD,Y,2018/2/28 0:05,620.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/1 20:20,447.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/23 20:20,511.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/3/5 20:20,300.0,170.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/31 20:20,600.0,657.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/28 0:05,650.0,169.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/1 0:05,990.0,351.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/30 0:05,700.0,149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/22 20:20,633.0,150.26,0,F,0,中国,0,0,0,0,0,0,0,9,0,0,0,7,0,87003,10,0,0,0,87003,87003,0,0,10,10,0,0,0,0,0,0,10,17615.47,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/10 20:20,480.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/3 0:05,288.0,188.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/3 0:05,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/31 20:20,560.0,150.26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1449.87,0.0,2899.74,2899.74,1449.87,20,0,0.0,0
PVG,SYD,Y,2017/12/5 20:20,800.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/18 0:05,815.0,150.26,0,F,0,中国,0,0,0,0,0,0,0,0,2,0,0,3,0,26100,3,0,0,0,26100,26100,0,0,3,3,0,0,0,0,0,0,3,2616.49,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/18 0:05,826.0,419.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,17400,2,0,0,0,17400,17400,0,0,2,2,0,0,0,0,0,0,2,4277.12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/18 0:05,826.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,17400,2,0,0,0,17400,17400,0,0,2,2,0,0,0,0,0,0,1,4277.12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/9 0:05,633.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/10 0:05,183.0,439.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/22 0:05,605.0,150.26,0,0,21-30,0,中国,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,689,0,0,0,0,0,0,1,0,0,4,0,0,0,0.0,2035.0375,708.0,7432.15,8140.15,2035.0375,70,0,0.0,0
PVG,SYD,Y,2018/2/22 0:05,605.0,150.26,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,20794,7,0,0,0,19141,20794,0,0,7,4,0,0,0,0,0,0,7,2815.67,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/22 0:05,605.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8700,1,0,0,0,8700,8700,0,0,1,1,0,0,0,0,0,0,1,1785.67,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/27 0:05,300.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,J,2018/1/17 0:05,2950.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/23 0:05,790.0,150.26,0,M,11月20日,中国,中国,0,0,0,4,0,0,2,2,0,0,4,4,34886,4,0,0,0,34886,34886,0,0,4,4,0,0,0,4,0,0,4,8831.76,2207.94,0.0,8831.76,8831.76,2207.94,60,0,0.0,0
PVG,SYD,Y,2018/1/23 0:05,790.0,150.26,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,2015.802,0.0,10079.01,10079.01,2015.802,120,0,0.0,0
PVG,SYD,Y,2018/2/28 0:05,487.0,117.4,0,0,21-30,0,中国,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1694.626667,0.0,5083.88,5083.88,1694.626667,100,0,0.0,0
PVG,SYD,Y,2017/10/23 20:20,550.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/28 20:20,716.0,150.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17400,2,0,0,0,17400,17400,0,0,2,2,0,0,0,0,0,0,2,3707.52,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/27 20:20,500.0,150.26,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,4,5,43501,5,0,0,0,43501,43501,0,0,5,5,0,0,0,5,0,0,5,7156.1,1431.22,0.0,7156.1,7156.1,1431.22,50,0,0.0,0
PVG,SYD,Y,2018/2/23 20:20,1395.0,150.26,0,F,0,中国,0,0,0,0,0,0,0,9,1,0,0,6,0,79638,10,0,0,0,79638,79638,0,0,10,10,0,0,0,0,0,0,9,14080.59,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/9 0:05,465.0,188.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,17290,2,0,0,0,17290,17290,0,0,2,2,0,0,0,0,0,0,1,4423.38,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/9 0:05,465.0,188.38,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2211.69,0.0,4423.38,4423.38,2211.69,20,0,0.0,0
PVG,SYD,Y,2018/1/11 0:05,700.0,415.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/25 20:20,564.0,169.66,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,3,0,40148,9,0,0,0,34181,40148,0,0,9,4,0,0,0,0,0,0,9,8100.45,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/27 19:55,705.0,150.26,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/28 20:20,190.0,277.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,J,2017/11/15 0:05,3700.0,469.26,0,0,51-60,0,澳大利亚,0,2,0,44,41,36,0,0,0,0,0,95,0,0,7,0,7130,0,0,4,45,0,0,4,2,41,44,7,0,0,0.0,1885.181474,1556.61,177535.63,179092.24,1885.181474,250,0,69.34293667,0
PVG,SYD,Y,2018/2/15 0:05,1153.0,327.8,1,0,21-30,0,中国,0,1,0,11,6,14,0,0,0,0,0,34,0,0,0,0,29470,0,0,2,5,0,0,26,1,6,11,0,0,0,0.0,4522.762647,25660.0,128113.93,153773.93,4522.762647,200,0,54.14893232,0
PVG,SYD,Y,2018/2/15 0:05,1153.0,327.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/22 20:20,240.0,169.76,0,F,0,中国,0,0,0,2,0,0,0,3,2,0,1,3,0,37529,6,0,0,0,34801,37529,0,0,6,4,0,0,0,0,0,0,6,3492.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/2 0:05,500.0,166.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/24 0:05,184.0,439.16,0,M,0,中国,0,0,0,5,0,0,0,4,0,0,3,3,0,33037,10,0,0,0,29174,33037,0,0,10,5,0,0,0,0,0,0,8,7358.64,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/3/3 20:20,585.0,150.26,0,F,0,中国,0,0,0,0,0,0,0,3,1,0,0,4,0,43501,5,0,0,0,43501,43501,0,0,5,5,0,0,0,0,0,0,5,12658.73,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/5 20:20,230.0,198.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,J,2018/3/2 20:20,2077.0,188.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/25 20:20,653.0,150.26,0,M,0,中国,0,0,0,2,0,0,0,10,4,0,0,6,0,115027,17,0,0,0,110373,115027,0,0,17,14,0,0,0,0,0,0,16,23204.18,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/27 0:05,300.0,169.76,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/27 0:05,300.0,169.76,0,F,0,中国,0,0,0,2,0,0,0,3,1,0,2,2,0,20128,4,0,0,0,17400,20128,0,0,4,2,0,0,0,0,0,0,4,1553.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/3 0:05,240.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/30 0:05,745.0,616.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/8 20:20,233.0,188.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/3/18 20:20,653.0,150.26,0,0,21-30,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/31 20:20,620.0,150.26,0,M,31-40,中国,澳大利亚,0,0,1,7,0,2,4,2,0,1,5,8,59980,8,0,0,778,59202,59980,0,0,8,7,1,0,0,7,0,0,8,7164.44,1296.8575,25.8,10349.06,10374.86,1296.8575,150,0,0.0,0
PVG,SYD,Y,2017/11/21 20:20,85.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/21 20:20,565.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/26 20:20,390.0,72.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/26 20:20,520.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/26 20:20,52.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/4 0:05,360.0,657.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/3/3 0:05,280.0,169.66,0,0,0,0,0,0,0,3,2,0,1,2,2,0,3,2,5,19452,5,0,0,2052,17400,19452,0,0,5,2,3,0,0,2,0,0,5,1528.15,305.63,173.35,1354.8,1528.15,305.63,20,0,0.0,0
PVG,SYD,Y,2017/12/14 20:20,392.0,327.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/14 20:20,326.0,267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/3/3 0:05,410.0,169.76,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,3524,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,530.755,327.31,1795.71,2123.02,530.755,20,0,0.0,0
PVG,SYD,Y,2018/3/3 0:05,410.0,169.76,0,0,0,0,0,0,0,2,2,0,1,1,2,0,2,2,4,20924,4,0,0,3524,17400,20924,0,0,4,2,2,0,0,2,0,0,4,2123.02,530.755,327.31,1795.71,2123.02,530.755,20,0,0.0,0
PVG,SYD,Y,2018/2/23 20:20,307.0,132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,J,2018/2/9 20:20,4673.0,150.26,0,M,0,中国,0,1,0,2,0,0,0,14,0,0,0,2,0,264888,43,0,0,0,259966,264888,0,0,43,39,0,0,0,0,0,0,23,166909.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/14 0:05,950.0,169.66,0,F,0,中国,0,0,0,0,0,0,0,4,0,0,4,4,0,38283,8,0,0,0,34801,38283,0,0,8,4,0,0,0,0,0,0,8,8391.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/8 20:20,200.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/27 0:15,350.0,419.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/2/16 20:20,716.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/3 20:20,696.0,150.26,0,M,0,中国,0,0,0,6,0,0,0,14,1,0,2,5,0,179317,40,0,0,0,147901,179317,0,0,40,17,0,0,0,0,0,0,29,86932.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/11 20:20,53.0,0.0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1800.575,0.0,3601.15,3601.15,1800.575,20,0,0.0,0
PVG,SYD,Y,2018/1/11 20:20,477.0,188.38,0,F,51-60,中国,澳大利亚,0,0,0,1,0,0,0,1,0,0,0,1,8700,1,0,0,0,8700,8700,0,0,1,1,0,0,0,1,0,0,1,1131.2,1131.2,0.0,1131.2,1131.2,1131.2,20,0,0.0,0
PVG,SYD,Y,2018/1/11 20:20,832.0,150.26,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1299.245,0.0,5196.98,5196.98,1299.245,50,0,0.0,0
PVG,SYD,Y,2018/2/26 20:20,480.0,150.26,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1206.8675,0.0,4827.47,4827.47,1206.8675,50,0,0.0,0
PVG,SYD,Y,2018/2/25 20:20,485.0,169.66,0,0,21-30,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/2 20:20,410.0,442.56,0,M,60+,中国,澳大利亚,0,0,3,5,0,2,5,1,0,3,3,8,38429,8,0,0,3628,34801,38429,0,0,8,4,4,0,0,5,0,0,8,3545.5,443.1875,254.56,3290.94,3545.5,443.1875,90,0,0.0,0
PVG,SYD,Y,2017/12/2 20:20,410.0,442.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/10 0:05,815.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/11/26 0:05,190.0,149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2018/1/7 0:05,1009.0,150.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/12/4 20:05,240.0,169.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,SYD,Y,2017/10/28 20:20,911.0,239.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
