seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,cabin_c_cnt_y1,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,seat_middle_cnt_m3,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y1,select_seat_cnt_y2,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hi_cnt_y1,cabin_hi_cnt_y2,cabin_hi_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,tkt_3y_amt,tkt_avg_amt_y3,tkt_avg_interval_y2,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_add_chnl_y2,pit_add_chnl_y3,emd_lable2
0,10,2,1645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
0,10,4,474,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,0,0,0,0,1703,0,0,0,0,0,0,1125,1703,0,0,0,660,639,2907,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,1871,0,0,0,0,0,0,0,0,0,291,283,3,184,0,0,4,0,4,0,0,0,0,0,0
1,9,4,15,0,1,0,0,0,0,0,0,24,22,2,0,0,21,21,2,0,0,0,41,733,0,0,0,0,0,344,384,733,0,0,0,660,639,507,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,714,0,0,0,0,0,0,0,0,24,18,0,0,0,21,17,0,0,0,0,41,2299,0,0,0,0,0,834,1524,2299,0,0,0,660,639,3625,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,665,0,0,0,0,0,0,0,0,0,660,639,3,802,0,0,4,0,4,0,0,0,0,0,0
1,9,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,733,713,3,490,0,0,4,0,4,0,0,0,0,0,0
0,6,4,696,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,0,0,0,0,986,0,1384,0,0,0,0,626,986,0,0,0,126,126,2968,2488,0,0,4,0,4,0,0,0,0,0,0
1,9,2,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,691,0,0,0,0,0,0,0,0,0,660,639,3,1229,0,0,4,0,4,0,0,0,0,0,0
0,6,4,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,1520,0,0,0,0,0,0,0,0,0,660,639,3,940,0,0,4,0,4,0,0,0,0,0,0
0,6,4,2013,0,0,0,0,0,4,4,4,24,4,0,0,0,21,4,0,0,0,1,41,299,0,0,0,0,0,187,187,299,0,0,0,660,639,2603,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,1240,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,1144,0,1,1,0,0,0,5,9,15,384,372,3,3380,0,0,4,0,4,0,0,0,0,0,0
1,8,4,138,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,596,0,0,0,0,0,0,0,0,0,736,716,3,414,0,0,4,0,4,0,0,0,0,0,0
0,6,4,484,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,927,0,0,0,0,0,0,0,0,0,706,686,3,2682,0,0,4,0,4,0,0,0,0,0,0
0,6,4,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,0,0,0,0,0,0,0,0,0,218,211,3,3877,0,0,4,0,4,0,0,0,0,0,0
0,6,4,1127,1,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,1917,0,0,0,0,0,829,1282,1917,0,0,0,660,639,4173,3,169,262,776,767,776,640,513,648,2,2,16
0,6,4,595,1,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,1917,0,0,0,0,0,829,1282,1917,0,0,0,660,639,4173,3,169,262,776,767,776,640,513,648,2,2,16
0,10,4,466,1,1,0,0,0,0,0,0,18,27,0,0,0,21,19,0,0,0,0,41,1355,1704,1943,0,0,0,330,846,1355,0,0,0,660,639,2202,1805,0,0,4,0,4,0,0,0,0,0,16
1,8,4,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,660,639,3,959,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1539,0,1,0,0,0,0,0,0,24,20,2,0,0,21,19,3,2,0,0,41,2682,0,0,0,0,0,1199,1866,2682,0,0,0,660,639,5216,3,249,364,1035,993,1035,1029,809,964,2,2,0
0,6,2,1987,0,1,0,0,0,0,0,0,24,20,2,0,0,21,19,3,2,0,0,41,2682,0,0,0,0,0,1199,1866,2682,0,0,0,660,639,5216,3,249,364,1035,993,1035,1029,809,964,2,2,0
1,9,4,382,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,789,0,1096,0,0,0,0,511,789,0,0,0,660,639,1927,1593,0,0,4,0,4,0,0,0,0,0,0
0,6,4,201,1,2,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,854,2091,2463,0,0,0,488,554,854,0,0,0,77,77,1010,1835,0,0,236,245,236,201,338,384,2,2,0
1,8,4,170,0,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,282,1211,1366,0,0,0,177,175,282,0,0,0,660,639,286,534,0,0,4,0,4,0,0,0,0,0,0
1,8,4,422,0,2,0,0,0,0,0,0,24,2,0,0,0,21,2,0,0,0,0,41,1885,0,0,0,0,0,144,1250,1885,0,0,0,660,639,2050,3,0,0,351,357,351,309,724,854,2,2,0
0,10,4,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,1243,0,0,0,0,0,0,0,0,0,660,639,3,387,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1863,1,1,0,0,0,0,0,0,24,18,0,0,0,21,17,0,0,0,0,41,2705,0,0,0,0,0,1104,1890,2705,0,0,0,660,639,5252,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,147,0,0,0,0,0,0,0,0,7,27,0,0,0,6,27,0,0,0,0,41,541,0,0,0,0,0,331,366,541,0,0,0,660,639,371,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,1327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,2052,0,0,0,0,0,0,0,0,0,501,481,3,3343,0,0,4,0,4,0,0,0,0,0,16
1,9,4,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,0,0,0,0,0,0,0,660,639,3,2739,0,0,4,0,4,0,0,0,0,0,0
1,8,4,274,1,2,0,0,0,0,0,0,0,0,0,0,0,21,2,9,5,0,0,0,1868,0,0,0,0,0,0,1163,1868,0,0,0,660,639,3,3,0,163,692,720,692,528,0,220,0,2,16
0,10,2,1908,1,0,0,0,0,5,3,0,24,5,6,1,20,21,5,6,1,19,0,41,2772,0,0,0,0,0,1371,1941,2772,0,0,0,660,639,5276,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,1,2,2,0,0,0,0,0,0,660,639,3,4208,0,0,4,0,4,0,0,0,0,0,16
1,8,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,660,639,3,81,0,0,4,0,4,0,0,0,0,0,0
1,9,4,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,676,0,0,0,0,0,0,0,0,0,660,639,3,561,0,0,4,0,4,0,0,0,0,0,0
0,6,4,147,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,1520,0,0,0,0,0,0,0,1,1,716,696,3,1468,0,0,4,0,4,0,0,0,0,0,0
1,8,4,58,0,2,0,0,0,0,0,0,0,0,0,0,0,21,5,2,0,0,0,0,397,0,0,0,0,0,0,242,397,0,0,0,660,639,141,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,234,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,5,0,0,0,0,1131,1183,765,0,0,0,0,691,1131,0,0,0,660,639,1111,1282,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1287,0,2,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,855,0,0,0,0,0,0,527,855,0,0,0,660,639,3986,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,254,1,1,0,0,0,0,0,0,24,3,0,0,0,21,5,3,0,0,0,41,1195,0,0,0,0,0,217,733,1195,0,0,0,660,639,1036,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2294,0,1,0,0,0,9,0,0,24,9,11,8,0,21,9,11,8,0,0,41,1715,0,0,0,0,0,918,1132,1715,0,0,0,660,639,2727,3,173,265,455,459,455,421,110,114,2,2,0
0,10,4,175,0,1,0,0,0,0,0,0,24,2,0,0,0,21,2,0,0,0,0,41,1323,0,0,0,0,0,699,825,1323,0,0,0,660,639,795,3,0,0,47,50,47,34,42,44,2,2,0
1,9,4,839,0,2,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,806,0,0,0,0,0,0,384,806,0,0,0,660,639,3309,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1585,0,0,2,8,8,24,23,23,24,11,5,0,0,21,11,5,0,0,0,41,2588,1912,2223,0,0,0,1297,1787,2588,4,10,10,660,639,5299,4586,0,0,4,0,4,0,0,0,0,0,0
0,10,4,388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,2398,0,0,0,0,0,0,0,0,1,12,12,3,4477,0,0,4,0,4,0,0,0,0,0,16
0,10,4,361,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,2398,0,0,0,0,0,0,0,0,1,12,12,3,4477,0,0,4,0,4,0,0,0,0,0,16
1,9,2,1957,0,0,1,2,3,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1377,2011,2325,0,0,0,379,864,1377,1,2,3,128,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1905,0,0,1,2,3,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1377,2011,2325,0,0,0,379,864,1377,1,2,3,128,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1408,1,2,0,0,0,17,0,0,16,27,20,14,0,14,27,14,20,19,0,46,2391,0,0,0,0,0,344,1193,2391,0,0,0,660,639,4861,3,0,513,5,536,5,398,0,190,1,1,0
0,6,2,1569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,192,0,0,0,0,0,0,0,0,0,698,678,3,1313,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1150,0,1,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,3782,3,0,0,732,792,732,586,301,330,2,2,0
0,10,4,402,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,464,0,0,0,0,0,0,294,464,0,0,0,660,639,1972,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,264,1,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,1181,0,0,0,0,0,613,724,1181,0,0,0,660,639,1213,3,0,0,4,0,4,0,0,0,0,0,16
0,10,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,0,0,93,0,0,0,0,0,0,55,93,0,0,0,660,639,208,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,613,1,1,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,2390,1968,2285,0,0,0,1029,1633,2390,0,0,0,745,725,3988,3419,344,494,628,606,628,597,534,613,2,2,0
1,9,4,910,1,1,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,2390,1968,2285,0,0,0,1029,1633,2390,0,0,0,745,725,3988,3419,344,494,628,606,628,597,534,613,2,2,0
0,6,4,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,1341,0,0,0,0,0,0,0,0,0,273,266,3,1427,0,0,4,0,4,0,0,0,0,0,16
1,8,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,0,515,0,0,0,0,0,0,344,515,0,0,0,660,639,165,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,2421,0,0,0,0,0,0,0,0,0,660,639,3,3988,0,0,4,0,4,0,0,0,0,0,0
1,8,4,466,1,0,0,0,0,0,0,0,24,20,17,0,0,21,19,18,0,0,0,64,619,0,0,0,0,0,344,384,619,0,0,0,660,639,2129,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1592,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,502,0,0,0,0,0,0,0,0,2,660,639,3,3908,0,0,4,0,4,0,0,0,0,0,0
1,9,4,92,0,2,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,455,0,0,0,0,0,0,285,455,0,0,0,660,639,189,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1776,0,0,0,0,0,0,0,0,0,733,713,3,622,0,0,4,0,4,0,0,0,0,0,0
1,15,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,0,517,0,0,0,0,0,0,346,517,0,0,0,660,639,424,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,441,1,2,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,854,2091,2463,0,0,0,488,554,854,0,0,0,660,639,2175,2923,0,0,647,624,647,295,513,579,2,2,0
0,10,2,2251,0,1,0,0,0,24,23,23,24,2,10,6,0,21,2,9,10,6,0,36,2671,0,0,0,0,0,1126,1856,2671,0,0,0,660,639,5305,3,0,248,1044,1002,1044,1044,800,934,2,2,0
1,9,2,1233,0,0,0,0,0,9,9,9,11,9,0,0,0,21,11,9,1,0,0,41,291,0,0,0,0,0,27,151,291,0,0,0,660,639,4080,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1842,0,0,1,2,3,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1539,2070,2438,0,0,0,488,993,1539,1,2,3,660,639,4881,4500,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2068,0,1,0,0,0,3,0,0,6,27,10,3,2,21,6,10,3,2,0,36,2284,0,0,0,0,0,416,1487,2284,0,0,0,660,639,4665,3,314,451,967,930,967,943,681,942,2,2,0
0,6,4,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,317,309,3,2091,0,0,4,0,4,0,0,0,0,0,0
1,9,4,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,165,0,2,0,0,0,0,0,0,24,2,0,0,0,21,2,0,0,0,0,41,960,0,0,0,0,0,525,610,960,0,0,0,660,639,738,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,162,0,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,1181,1480,1681,0,0,0,613,724,1181,0,0,0,660,639,755,542,0,0,4,0,4,0,0,0,0,0,0
0,6,4,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1372,0,0,0,0,0,0,0,0,0,660,639,3,1404,0,0,4,0,4,0,0,0,0,0,0
1,8,4,734,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,58,67,0,0,0,0,0,40,32,67,0,0,0,660,639,980,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1706,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,0,0,0,0,0,0,2,660,639,3,4458,0,0,4,0,4,0,0,0,0,0,0
0,6,2,2073,0,2,0,0,0,0,0,0,24,11,0,0,0,21,11,0,0,0,0,41,2668,0,0,0,0,0,1187,1863,2668,0,0,0,660,639,5210,3,0,0,1026,986,1026,989,831,932,2,2,0
0,10,2,1691,0,1,0,0,0,0,0,0,24,5,0,0,0,21,5,4,0,0,0,41,1113,0,0,0,0,0,205,682,1113,0,0,0,660,639,4475,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,400,0,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,285,0,0,0,0,0,179,177,285,0,0,0,660,639,1870,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1344,0,0,0,0,0,0,0,0,0,660,639,3,674,0,0,4,0,4,0,0,0,0,0,0
1,8,4,192,0,0,0,0,0,0,0,0,24,11,10,0,0,21,11,10,0,0,0,41,1217,1525,1736,0,0,0,631,746,1217,0,0,0,660,639,718,502,0,0,4,0,4,0,0,0,0,0,0
0,10,4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,419,0,0,0,0,0,0,255,419,0,0,0,660,639,613,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,212,1,2,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,777,0,0,0,0,0,0,507,777,0,0,0,660,639,662,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1687,0,0,0,0,0,0,0,0,24,20,11,0,0,21,19,11,0,0,0,41,1562,0,0,0,0,0,600,1008,1562,0,0,0,660,639,5232,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,491,0,0,0,0,0,24,23,23,24,11,6,0,0,21,11,6,0,0,0,41,2331,1632,2032,0,0,0,923,1548,2331,0,0,0,660,639,4157,3160,0,0,4,0,4,0,0,0,0,0,0
1,9,4,377,0,0,0,0,0,24,23,23,24,11,6,0,0,21,11,6,0,0,0,41,2331,1632,2032,0,0,0,923,1548,2331,0,0,0,660,639,4157,3160,0,0,4,0,4,0,0,0,0,0,0
0,10,4,732,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,237,2095,2467,0,0,0,164,154,237,0,0,0,660,639,1450,3369,0,0,4,0,4,0,0,0,0,0,0
0,10,4,362,0,2,0,0,0,0,0,0,24,5,4,0,0,21,8,5,4,0,0,41,2141,0,0,0,0,0,488,1378,2141,0,0,0,660,639,3788,3,0,0,340,347,340,300,285,323,2,2,0
1,9,4,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1847,0,1,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,1429,0,0,0,0,0,0,824,1429,0,0,0,660,639,4835,3,0,104,1,818,1,820,0,1016,0,2,0
0,6,4,431,0,0,0,0,0,0,0,0,24,10,2,0,0,21,17,10,2,0,0,41,1218,1398,908,0,0,0,488,554,1218,0,0,0,251,244,2476,1689,0,0,4,0,4,0,0,0,0,0,0
0,6,4,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,65,0,0,0,0,0,0,0,0,0,660,639,3,2201,0,0,4,0,4,0,0,0,0,0,0
0,6,4,500,0,0,0,0,0,0,0,0,24,5,4,0,0,21,5,4,0,0,0,41,979,0,0,0,0,0,488,554,979,0,0,0,660,639,2250,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,670,0,2,0,0,0,0,0,0,24,5,3,0,0,21,5,3,0,0,0,41,689,0,0,0,0,0,344,384,689,0,0,0,660,639,2770,3,0,0,457,460,457,422,441,505,2,2,0
1,8,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,3,0,0,0,0,659,0,0,0,0,0,0,443,659,0,0,0,660,639,822,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,799,0,0,0,0,0,0,0,0,0,660,639,3,417,0,0,4,0,4,0,0,0,0,0,0
1,8,4,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,1768,0,0,0,0,0,0,0,0,0,702,682,3,2341,0,0,4,0,4,0,0,0,0,0,0
0,10,4,755,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1781,0,1,1,0,0,0,0,0,0,462,444,3,2596,0,0,4,0,4,0,0,0,0,0,16
0,10,4,1320,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1781,0,1,1,0,0,0,0,0,0,462,444,3,2596,0,0,4,0,4,0,0,0,0,0,0
0,10,4,853,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,3194,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,2275,0,0,0,0,0,0,0,0,0,660,639,3,1864,0,0,4,0,4,0,0,0,0,0,0
0,10,4,269,1,2,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,1168,0,0,0,0,0,0,713,1168,0,0,0,660,639,1350,3,0,0,4,0,4,0,0,0,0,0,16
1,9,4,613,1,1,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,822,0,0,0,0,0,462,528,822,0,0,0,660,639,2617,3,0,0,4,0,4,0,0,0,0,0,16
0,6,2,1856,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,2123,0,0,0,0,0,0,0,2,2,660,639,3,4391,0,0,4,0,4,0,0,0,0,0,0
0,10,4,863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
1,9,4,67,1,1,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1575,0,0,0,0,0,843,1013,1575,0,0,0,660,639,1816,3,0,0,673,646,673,646,380,439,2,2,0
1,9,4,66,0,1,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1575,0,0,0,0,0,843,1013,1575,0,0,0,660,639,1816,3,0,0,673,646,673,646,380,439,2,2,0
0,6,4,753,0,1,0,0,0,0,0,0,24,5,3,0,0,21,5,3,0,0,0,41,1156,0,0,0,0,0,602,705,1156,0,0,0,660,639,2953,3,0,0,482,485,482,449,462,530,2,2,0
1,9,4,2619,0,1,0,0,0,0,0,0,24,20,7,0,0,21,19,7,0,0,0,41,677,0,0,0,0,0,405,455,677,0,0,0,660,639,3178,3,0,0,394,399,394,352,363,419,2,2,0
0,6,4,935,0,0,0,0,0,0,0,0,9,9,9,9,9,15,9,26,0,0,0,48,1486,0,0,0,0,0,91,947,1486,0,0,0,660,639,4655,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,298,0,1,0,0,0,0,0,0,24,20,11,5,3,21,19,11,5,3,0,41,934,0,0,0,0,0,519,595,934,0,0,0,660,639,2200,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,867,0,0,0,0,0,0,0,0,0,660,639,3,2012,0,0,4,0,4,0,0,0,0,0,0
0,10,4,862,0,1,0,0,0,0,0,0,24,2,5,0,0,21,2,5,0,0,0,41,1636,1317,1494,0,0,0,847,1022,1636,0,0,0,660,639,4051,3000,0,0,4,0,4,0,0,0,0,0,0
0,10,4,398,0,1,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,20,219,2051,2394,0,0,0,152,145,219,0,0,0,660,639,808,2701,0,0,180,191,180,145,596,697,2,2,0
0,10,4,632,0,0,0,0,0,0,0,0,24,20,14,0,0,21,19,14,0,0,0,41,1972,0,0,0,0,0,1020,1298,1972,0,0,0,660,639,3750,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1662,0,0,0,0,0,0,0,0,0,660,639,3,522,0,0,4,0,4,0,0,0,0,0,0
0,10,4,613,1,2,1,1,1,0,0,0,24,2,20,0,0,21,2,5,20,0,0,53,2590,1088,1284,0,3,3,1150,1755,2590,0,0,0,628,608,4768,3401,134,211,861,0,861,850,427,490,2,2,16
0,10,4,516,0,2,1,1,1,0,0,0,24,2,20,0,0,21,2,5,20,0,0,53,2590,1088,1284,0,3,3,1150,1755,2590,0,0,0,628,608,4768,3401,134,211,861,0,861,850,427,490,2,2,0
0,10,4,486,0,2,1,1,1,0,0,0,24,2,20,0,0,21,2,5,20,0,0,53,2590,1088,1284,0,3,3,1150,1755,2590,0,0,0,628,608,4768,3401,134,211,861,0,861,850,427,490,2,2,0
